,Time,Type,Zone1,Zone2,Zone3
2,2339,Clown,-849.0,735.0,114.0
0,2340,Tuna,163.0,-195.0,32.0
1,2340,Salmon,181.0,-280.0,99.0
2,2340,Clown,-849.0,735.0,114.0
0,2341,Tuna,163.0,-195.0,32.0
1,2341,Salmon,181.0,-280.0,99.0
2,2341,Clown,-852.0,738.0,114.0
0,2342,Tuna,163.0,-195.0,32.0
1,2342,Salmon,181.0,-281.0,100.0
2,2342,Clown,-852.0,738.0,114.0
0,2343,Tuna,163.0,-195.0,32.0
1,2343,Salmon,180.0,-281.0,101.0
2,2343,Clown,-852.0,738.0,114.0
0,2344,Tuna,164.0,-195.0,31.0
1,2344,Salmon,179.0,-280.0,101.0
2,2344,Clown,-849.0,732.0,117.0
0,2345,Tuna,164.0,-195.0,31.0
1,2345,Salmon,180.0,-280.0,100.0
2,2345,Clown,-849.0,732.0,117.0
0,2346,Tuna,164.0,-195.0,31.0
1,2346,Salmon,180.0,-281.0,101.0
2,2346,Clown,-849.0,732.0,117.0
0,2347,Tuna,165.0,-197.0,32.0
1,2347,Salmon,179.0,-280.0,101.0
2,2347,Clown,-849.0,732.0,117.0
0,2348,Tuna,166.0,-198.0,32.0
1,2348,Salmon,178.0,-279.0,101.0
2,2348,Clown,-852.0,732.0,120.0
0,2349,Tuna,168.0,-200.0,32.0
1,2349,Salmon,178.0,-279.0,101.0
2,2349,Clown,-852.0,732.0,120.0
0,2350,Tuna,169.0,-201.0,32.0
1,2350,Salmon,178.0,-278.0,100.0
2,2350,Clown,-852.0,732.0,120.0
0,2351,Tuna,169.0,-201.0,32.0
1,2351,Salmon,179.0,-279.0,100.0
2,2351,Clown,-855.0,735.0,120.0
0,2352,Tuna,169.0,-201.0,32.0
1,2352,Salmon,180.0,-280.0,100.0
2,2352,Clown,-855.0,735.0,120.0
0,2353,Tuna,169.0,-201.0,32.0
1,2353,Salmon,181.0,-283.0,102.0
2,2353,Clown,-855.0,735.0,120.0
0,2354,Tuna,169.0,-201.0,32.0
1,2354,Salmon,180.0,-280.0,100.0
2,2354,Clown,-861.0,738.0,123.0
0,2355,Tuna,170.0,-202.0,32.0
1,2355,Salmon,180.0,-281.0,101.0
2,2355,Clown,-864.0,741.0,123.0
0,2356,Tuna,171.0,-203.0,32.0
1,2356,Salmon,181.0,-282.0,101.0
2,2356,Clown,-864.0,741.0,123.0
0,2357,Tuna,171.0,-203.0,32.0
1,2357,Salmon,181.0,-282.0,101.0
2,2357,Clown,-864.0,741.0,123.0
0,2358,Tuna,170.0,-202.0,32.0
1,2358,Salmon,182.0,-283.0,101.0
2,2358,Clown,-864.0,747.0,117.0
0,2359,Tuna,169.0,-201.0,32.0
1,2359,Salmon,183.0,-284.0,101.0
2,2359,Clown,-864.0,747.0,117.0
0,2360,Tuna,169.0,-201.0,32.0
1,2360,Salmon,183.0,-285.0,102.0
2,2360,Clown,-864.0,747.0,117.0
0,2361,Tuna,169.0,-201.0,32.0
1,2361,Salmon,183.0,-285.0,102.0
2,2361,Clown,-864.0,747.0,117.0
0,2362,Tuna,169.0,-201.0,32.0
1,2362,Salmon,184.0,-287.0,103.0
2,2362,Clown,-861.0,744.0,117.0
0,2363,Tuna,169.0,-201.0,32.0
1,2363,Salmon,185.0,-288.0,103.0
2,2363,Clown,-861.0,747.0,114.0
0,2364,Tuna,169.0,-202.0,33.0
1,2364,Salmon,184.0,-287.0,103.0
2,2364,Clown,-861.0,747.0,114.0
0,2365,Tuna,169.0,-202.0,33.0
1,2365,Salmon,184.0,-287.0,103.0
2,2365,Clown,-861.0,747.0,114.0
0,2366,Tuna,167.0,-200.0,33.0
1,2366,Salmon,184.0,-286.0,102.0
2,2366,Clown,-864.0,750.0,114.0
0,2367,Tuna,166.0,-199.0,33.0
1,2367,Salmon,183.0,-285.0,102.0
2,2367,Clown,-864.0,750.0,114.0
0,2368,Tuna,166.0,-199.0,33.0
1,2368,Salmon,182.0,-284.0,102.0
2,2368,Clown,-864.0,747.0,117.0
0,2369,Tuna,164.0,-197.0,33.0
1,2369,Salmon,182.0,-284.0,102.0
2,2369,Clown,-864.0,747.0,117.0
0,2370,Tuna,163.0,-196.0,33.0
1,2370,Salmon,183.0,-285.0,102.0
2,2370,Clown,-864.0,747.0,117.0
0,2371,Tuna,164.0,-197.0,33.0
1,2371,Salmon,183.0,-285.0,102.0
2,2371,Clown,-864.0,747.0,117.0
0,2372,Tuna,164.0,-197.0,33.0
1,2372,Salmon,184.0,-286.0,102.0
2,2372,Clown,-864.0,750.0,114.0
0,2373,Tuna,164.0,-197.0,33.0
1,2373,Salmon,183.0,-284.0,101.0
2,2373,Clown,-861.0,747.0,114.0
0,2374,Tuna,165.0,-199.0,34.0
1,2374,Salmon,183.0,-284.0,101.0
2,2374,Clown,-861.0,744.0,117.0
0,2375,Tuna,165.0,-199.0,34.0
1,2375,Salmon,184.0,-285.0,101.0
2,2375,Clown,-861.0,744.0,117.0
0,2376,Tuna,165.0,-199.0,34.0
1,2376,Salmon,184.0,-287.0,103.0
2,2376,Clown,-861.0,744.0,117.0
0,2377,Tuna,165.0,-199.0,34.0
1,2377,Salmon,185.0,-288.0,103.0
2,2377,Clown,-864.0,750.0,114.0
0,2378,Tuna,164.0,-198.0,34.0
1,2378,Salmon,185.0,-288.0,103.0
2,2378,Clown,-867.0,750.0,117.0
0,2379,Tuna,164.0,-198.0,34.0
1,2379,Salmon,186.0,-290.0,104.0
2,2379,Clown,-867.0,750.0,117.0
0,2380,Tuna,164.0,-198.0,34.0
1,2380,Salmon,187.0,-290.0,103.0
2,2380,Clown,-870.0,756.0,114.0
0,2381,Tuna,163.0,-197.0,34.0
1,2381,Salmon,187.0,-292.0,105.0
2,2381,Clown,-876.0,762.0,114.0
0,2382,Tuna,163.0,-196.0,33.0
1,2382,Salmon,187.0,-291.0,104.0
2,2382,Clown,-876.0,762.0,114.0
0,2383,Tuna,163.0,-196.0,33.0
1,2383,Salmon,187.0,-292.0,105.0
2,2383,Clown,-876.0,759.0,117.0
0,2384,Tuna,164.0,-197.0,33.0
1,2384,Salmon,189.0,-294.0,105.0
2,2384,Clown,-873.0,756.0,117.0
0,2385,Tuna,164.0,-197.0,33.0
1,2385,Salmon,189.0,-294.0,105.0
2,2385,Clown,-873.0,756.0,117.0
0,2386,Tuna,165.0,-198.0,33.0
1,2386,Salmon,188.0,-292.0,104.0
2,2386,Clown,-876.0,759.0,117.0
0,2387,Tuna,165.0,-198.0,33.0
1,2387,Salmon,189.0,-293.0,104.0
2,2387,Clown,-876.0,759.0,117.0
0,2388,Tuna,166.0,-199.0,33.0
1,2388,Salmon,189.0,-292.0,103.0
2,2388,Clown,-876.0,756.0,120.0
0,2389,Tuna,166.0,-199.0,33.0
1,2389,Salmon,189.0,-291.0,102.0
2,2389,Clown,-876.0,756.0,120.0
0,2390,Tuna,166.0,-199.0,33.0
1,2390,Salmon,188.0,-291.0,103.0
2,2390,Clown,-876.0,756.0,120.0
0,2391,Tuna,165.0,-198.0,33.0
1,2391,Salmon,188.0,-292.0,104.0
2,2391,Clown,-876.0,756.0,120.0
0,2392,Tuna,165.0,-198.0,33.0
1,2392,Salmon,188.0,-292.0,104.0
2,2392,Clown,-876.0,753.0,123.0
0,2393,Tuna,165.0,-198.0,33.0
1,2393,Salmon,189.0,-292.0,103.0
2,2393,Clown,-876.0,753.0,123.0
0,2394,Tuna,164.0,-197.0,33.0
1,2394,Salmon,189.0,-292.0,103.0
2,2394,Clown,-876.0,753.0,123.0
0,2395,Tuna,164.0,-198.0,34.0
1,2395,Salmon,189.0,-293.0,104.0
2,2395,Clown,-879.0,756.0,123.0
0,2396,Tuna,164.0,-198.0,34.0
1,2396,Salmon,189.0,-294.0,105.0
2,2396,Clown,-879.0,753.0,126.0
0,2397,Tuna,165.0,-199.0,34.0
1,2397,Salmon,188.0,-292.0,104.0
2,2397,Clown,-879.0,753.0,126.0
0,2398,Tuna,165.0,-199.0,34.0
1,2398,Salmon,189.0,-293.0,104.0
2,2398,Clown,-879.0,753.0,126.0
0,2399,Tuna,165.0,-199.0,34.0
1,2399,Salmon,189.0,-294.0,105.0
2,2399,Clown,-879.0,750.0,129.0
0,2400,Tuna,165.0,-199.0,34.0
1,2400,Salmon,189.0,-294.0,105.0
2,2400,Clown,-879.0,750.0,129.0
0,2401,Tuna,165.0,-199.0,34.0
1,2401,Salmon,189.0,-294.0,105.0
2,2401,Clown,-879.0,750.0,129.0
0,2402,Tuna,165.0,-199.0,34.0
1,2402,Salmon,191.0,-296.0,105.0
2,2402,Clown,-879.0,750.0,129.0
0,2403,Tuna,165.0,-199.0,34.0
1,2403,Salmon,191.0,-297.0,106.0
2,2403,Clown,-879.0,750.0,129.0
0,2404,Tuna,165.0,-199.0,34.0
1,2404,Salmon,191.0,-298.0,107.0
2,2404,Clown,-879.0,750.0,129.0
0,2405,Tuna,165.0,-199.0,34.0
1,2405,Salmon,191.0,-297.0,106.0
2,2405,Clown,-879.0,750.0,129.0
0,2406,Tuna,165.0,-199.0,34.0
1,2406,Salmon,193.0,-298.0,105.0
2,2406,Clown,-879.0,750.0,129.0
0,2407,Tuna,165.0,-199.0,34.0
1,2407,Salmon,193.0,-297.0,104.0
2,2407,Clown,-879.0,750.0,129.0
0,2408,Tuna,165.0,-197.0,32.0
1,2408,Salmon,191.0,-294.0,103.0
2,2408,Clown,-879.0,750.0,129.0
0,2409,Tuna,165.0,-198.0,33.0
1,2409,Salmon,191.0,-296.0,105.0
2,2409,Clown,-879.0,750.0,129.0
0,2410,Tuna,165.0,-198.0,33.0
1,2410,Salmon,192.0,-295.0,103.0
2,2410,Clown,-882.0,753.0,129.0
0,2411,Tuna,164.0,-196.0,32.0
1,2411,Salmon,193.0,-295.0,102.0
2,2411,Clown,-879.0,750.0,129.0
0,2412,Tuna,164.0,-196.0,32.0
1,2412,Salmon,193.0,-295.0,102.0
2,2412,Clown,-879.0,750.0,129.0
0,2413,Tuna,163.0,-195.0,32.0
1,2413,Salmon,196.0,-300.0,104.0
2,2413,Clown,-879.0,750.0,129.0
0,2414,Tuna,163.0,-195.0,32.0
1,2414,Salmon,196.0,-299.0,103.0
2,2414,Clown,-879.0,750.0,129.0
0,2415,Tuna,163.0,-196.0,33.0
1,2415,Salmon,197.0,-299.0,102.0
2,2415,Clown,-879.0,750.0,129.0
0,2416,Tuna,163.0,-196.0,33.0
1,2416,Salmon,198.0,-302.0,104.0
2,2416,Clown,-879.0,750.0,129.0
0,2417,Tuna,163.0,-196.0,33.0
1,2417,Salmon,198.0,-303.0,105.0
2,2417,Clown,-879.0,750.0,129.0
0,2418,Tuna,161.0,-194.0,33.0
1,2418,Salmon,198.0,-300.0,102.0
2,2418,Clown,-879.0,750.0,129.0
0,2419,Tuna,161.0,-194.0,33.0
1,2419,Salmon,198.0,-299.0,101.0
2,2419,Clown,-879.0,750.0,129.0
0,2420,Tuna,161.0,-193.0,32.0
1,2420,Salmon,199.0,-300.0,101.0
2,2420,Clown,-879.0,750.0,129.0
0,2421,Tuna,161.0,-193.0,32.0
1,2421,Salmon,198.0,-299.0,101.0
2,2421,Clown,-879.0,750.0,129.0
0,2422,Tuna,161.0,-193.0,32.0
1,2422,Salmon,199.0,-300.0,101.0
2,2422,Clown,-879.0,750.0,129.0
0,2423,Tuna,161.0,-193.0,32.0
1,2423,Salmon,200.0,-301.0,101.0
2,2423,Clown,-879.0,750.0,129.0
0,2424,Tuna,162.0,-194.0,32.0
1,2424,Salmon,199.0,-299.0,100.0
2,2424,Clown,-879.0,750.0,129.0
0,2425,Tuna,162.0,-194.0,32.0
1,2425,Salmon,199.0,-299.0,100.0
2,2425,Clown,-879.0,750.0,129.0
0,2426,Tuna,162.0,-193.0,31.0
1,2426,Salmon,199.0,-299.0,100.0
2,2426,Clown,-879.0,750.0,129.0
0,2427,Tuna,162.0,-193.0,31.0
1,2427,Salmon,199.0,-298.0,99.0
2,2427,Clown,-882.0,753.0,129.0
0,2428,Tuna,161.0,-192.0,31.0
1,2428,Salmon,199.0,-297.0,98.0
2,2428,Clown,-882.0,753.0,129.0
0,2429,Tuna,162.0,-193.0,31.0
1,2429,Salmon,199.0,-296.0,97.0
2,2429,Clown,-882.0,756.0,126.0
0,2430,Tuna,162.0,-193.0,31.0
1,2430,Salmon,199.0,-295.0,96.0
2,2430,Clown,-882.0,756.0,126.0
0,2431,Tuna,163.0,-194.0,31.0
1,2431,Salmon,200.0,-296.0,96.0
2,2431,Clown,-882.0,756.0,126.0
0,2432,Tuna,163.0,-194.0,31.0
1,2432,Salmon,199.0,-295.0,96.0
2,2432,Clown,-882.0,756.0,126.0
0,2433,Tuna,163.0,-194.0,31.0
1,2433,Salmon,199.0,-296.0,97.0
2,2433,Clown,-882.0,756.0,126.0
0,2434,Tuna,163.0,-194.0,31.0
1,2434,Salmon,199.0,-296.0,97.0
2,2434,Clown,-882.0,756.0,126.0
0,2435,Tuna,164.0,-195.0,31.0
1,2435,Salmon,199.0,-296.0,97.0
2,2435,Clown,-882.0,756.0,126.0
0,2436,Tuna,164.0,-195.0,31.0
1,2436,Salmon,199.0,-297.0,98.0
2,2436,Clown,-882.0,756.0,126.0
0,2437,Tuna,164.0,-195.0,31.0
1,2437,Salmon,200.0,-300.0,100.0
2,2437,Clown,-882.0,756.0,126.0
0,2438,Tuna,165.0,-196.0,31.0
1,2438,Salmon,199.0,-299.0,100.0
2,2438,Clown,-882.0,756.0,126.0
0,2439,Tuna,165.0,-196.0,31.0
1,2439,Salmon,200.0,-300.0,100.0
2,2439,Clown,-882.0,756.0,126.0
0,2440,Tuna,165.0,-196.0,31.0
1,2440,Salmon,200.0,-300.0,100.0
2,2440,Clown,-882.0,756.0,126.0
0,2441,Tuna,165.0,-196.0,31.0
1,2441,Salmon,203.0,-304.0,101.0
2,2441,Clown,-882.0,759.0,123.0
0,2442,Tuna,165.0,-196.0,31.0
1,2442,Salmon,204.0,-306.0,102.0
2,2442,Clown,-882.0,759.0,123.0
0,2443,Tuna,165.0,-196.0,31.0
1,2443,Salmon,204.0,-306.0,102.0
2,2443,Clown,-882.0,759.0,123.0
0,2444,Tuna,165.0,-196.0,31.0
1,2444,Salmon,204.0,-305.0,101.0
2,2444,Clown,-879.0,756.0,123.0
0,2445,Tuna,166.0,-198.0,32.0
1,2445,Salmon,205.0,-306.0,101.0
2,2445,Clown,-882.0,759.0,123.0
0,2446,Tuna,166.0,-199.0,33.0
1,2446,Salmon,206.0,-307.0,101.0
2,2446,Clown,-882.0,759.0,123.0
0,2447,Tuna,166.0,-199.0,33.0
1,2447,Salmon,205.0,-306.0,101.0
2,2447,Clown,-885.0,759.0,126.0
0,2448,Tuna,166.0,-199.0,33.0
1,2448,Salmon,207.0,-308.0,101.0
2,2448,Clown,-885.0,759.0,126.0
0,2449,Tuna,167.0,-200.0,33.0
1,2449,Salmon,207.0,-308.0,101.0
2,2449,Clown,-885.0,759.0,126.0
0,2450,Tuna,167.0,-200.0,33.0
1,2450,Salmon,207.0,-308.0,101.0
2,2450,Clown,-885.0,759.0,126.0
0,2451,Tuna,167.0,-200.0,33.0
1,2451,Salmon,208.0,-309.0,101.0
2,2451,Clown,-885.0,759.0,126.0
0,2452,Tuna,167.0,-200.0,33.0
1,2452,Salmon,209.0,-311.0,102.0
2,2452,Clown,-885.0,759.0,126.0
0,2453,Tuna,167.0,-200.0,33.0
1,2453,Salmon,209.0,-311.0,102.0
2,2453,Clown,-885.0,759.0,126.0
0,2454,Tuna,167.0,-199.0,32.0
1,2454,Salmon,209.0,-311.0,102.0
2,2454,Clown,-882.0,756.0,126.0
0,2455,Tuna,167.0,-200.0,33.0
1,2455,Salmon,210.0,-314.0,104.0
2,2455,Clown,-885.0,759.0,126.0
0,2456,Tuna,167.0,-200.0,33.0
1,2456,Salmon,210.0,-314.0,104.0
2,2456,Clown,-885.0,759.0,126.0
0,2457,Tuna,167.0,-200.0,33.0
1,2457,Salmon,210.0,-316.0,106.0
2,2457,Clown,-885.0,759.0,126.0
0,2458,Tuna,166.0,-198.0,32.0
1,2458,Salmon,209.0,-313.0,104.0
2,2458,Clown,-885.0,759.0,126.0
0,2459,Tuna,165.0,-197.0,32.0
1,2459,Salmon,211.0,-315.0,104.0
2,2459,Clown,-888.0,762.0,126.0
0,2460,Tuna,164.0,-195.0,31.0
1,2460,Salmon,211.0,-316.0,105.0
2,2460,Clown,-888.0,762.0,126.0
0,2461,Tuna,165.0,-196.0,31.0
1,2461,Salmon,211.0,-315.0,104.0
2,2461,Clown,-888.0,762.0,126.0
0,2462,Tuna,165.0,-196.0,31.0
1,2462,Salmon,211.0,-315.0,104.0
2,2462,Clown,-891.0,765.0,126.0
0,2463,Tuna,165.0,-196.0,31.0
1,2463,Salmon,211.0,-314.0,103.0
2,2463,Clown,-891.0,765.0,126.0
0,2464,Tuna,163.0,-194.0,31.0
1,2464,Salmon,210.0,-312.0,102.0
2,2464,Clown,-891.0,765.0,126.0
0,2465,Tuna,164.0,-195.0,31.0
1,2465,Salmon,212.0,-314.0,102.0
2,2465,Clown,-891.0,765.0,126.0
0,2466,Tuna,164.0,-195.0,31.0
1,2466,Salmon,211.0,-313.0,102.0
2,2466,Clown,-891.0,765.0,126.0
0,2467,Tuna,164.0,-194.0,30.0
1,2467,Salmon,210.0,-312.0,102.0
2,2467,Clown,-891.0,765.0,126.0
0,2468,Tuna,164.0,-194.0,30.0
1,2468,Salmon,210.0,-312.0,102.0
2,2468,Clown,-891.0,765.0,126.0
0,2469,Tuna,164.0,-194.0,30.0
1,2469,Salmon,210.0,-312.0,102.0
2,2469,Clown,-888.0,762.0,126.0
0,2470,Tuna,164.0,-194.0,30.0
1,2470,Salmon,211.0,-312.0,101.0
2,2470,Clown,-888.0,762.0,126.0
0,2471,Tuna,165.0,-195.0,30.0
1,2471,Salmon,213.0,-314.0,101.0
2,2471,Clown,-888.0,762.0,126.0
0,2472,Tuna,165.0,-195.0,30.0
1,2472,Salmon,213.0,-314.0,101.0
2,2472,Clown,-888.0,762.0,126.0
0,2473,Tuna,165.0,-195.0,30.0
1,2473,Salmon,215.0,-316.0,101.0
2,2473,Clown,-888.0,762.0,126.0
0,2474,Tuna,164.0,-194.0,30.0
1,2474,Salmon,215.0,-317.0,102.0
2,2474,Clown,-888.0,762.0,126.0
0,2475,Tuna,164.0,-194.0,30.0
1,2475,Salmon,215.0,-317.0,102.0
2,2475,Clown,-888.0,762.0,126.0
0,2476,Tuna,163.0,-193.0,30.0
1,2476,Salmon,215.0,-317.0,102.0
2,2476,Clown,-888.0,762.0,126.0
0,2477,Tuna,163.0,-193.0,30.0
1,2477,Salmon,215.0,-316.0,101.0
2,2477,Clown,-888.0,762.0,126.0
0,2478,Tuna,163.0,-193.0,30.0
1,2478,Salmon,216.0,-317.0,101.0
2,2478,Clown,-888.0,762.0,126.0
0,2479,Tuna,162.0,-192.0,30.0
1,2479,Salmon,216.0,-317.0,101.0
2,2479,Clown,-888.0,762.0,126.0
0,2480,Tuna,162.0,-192.0,30.0
1,2480,Salmon,216.0,-322.0,106.0
2,2480,Clown,-888.0,765.0,123.0
0,2481,Tuna,162.0,-192.0,30.0
1,2481,Salmon,216.0,-324.0,108.0
2,2481,Clown,-891.0,768.0,123.0
0,2482,Tuna,162.0,-192.0,30.0
1,2482,Salmon,215.0,-323.0,108.0
2,2482,Clown,-891.0,768.0,123.0
0,2483,Tuna,162.0,-192.0,30.0
1,2483,Salmon,214.0,-321.0,107.0
2,2483,Clown,-891.0,768.0,123.0
0,2484,Tuna,162.0,-192.0,30.0
1,2484,Salmon,214.0,-322.0,108.0
2,2484,Clown,-894.0,771.0,123.0
0,2485,Tuna,162.0,-193.0,31.0
1,2485,Salmon,214.0,-322.0,108.0
2,2485,Clown,-894.0,771.0,123.0
0,2486,Tuna,162.0,-193.0,31.0
1,2486,Salmon,213.0,-322.0,109.0
2,2486,Clown,-894.0,771.0,123.0
0,2487,Tuna,162.0,-193.0,31.0
1,2487,Salmon,213.0,-322.0,109.0
2,2487,Clown,-894.0,771.0,123.0
0,2488,Tuna,160.0,-191.0,31.0
1,2488,Salmon,213.0,-322.0,109.0
2,2488,Clown,-897.0,774.0,123.0
0,2489,Tuna,160.0,-192.0,32.0
1,2489,Salmon,213.0,-323.0,110.0
2,2489,Clown,-897.0,774.0,123.0
0,2490,Tuna,159.0,-190.0,31.0
1,2490,Salmon,213.0,-323.0,110.0
2,2490,Clown,-900.0,777.0,123.0
0,2491,Tuna,159.0,-190.0,31.0
1,2491,Salmon,213.0,-323.0,110.0
2,2491,Clown,-900.0,777.0,123.0
0,2492,Tuna,159.0,-190.0,31.0
1,2492,Salmon,213.0,-323.0,110.0
2,2492,Clown,-900.0,777.0,123.0
0,2493,Tuna,158.0,-190.0,32.0
1,2493,Salmon,213.0,-323.0,110.0
2,2493,Clown,-900.0,777.0,123.0
0,2494,Tuna,158.0,-191.0,33.0
1,2494,Salmon,213.0,-321.0,108.0
2,2494,Clown,-903.0,780.0,123.0
0,2495,Tuna,158.0,-191.0,33.0
1,2495,Salmon,213.0,-323.0,110.0
2,2495,Clown,-903.0,780.0,123.0
0,2496,Tuna,158.0,-191.0,33.0
1,2496,Salmon,212.0,-322.0,110.0
2,2496,Clown,-903.0,780.0,123.0
0,2497,Tuna,159.0,-192.0,33.0
1,2497,Salmon,212.0,-322.0,110.0
2,2497,Clown,-903.0,780.0,123.0
0,2498,Tuna,159.0,-192.0,33.0
1,2498,Salmon,213.0,-324.0,111.0
2,2498,Clown,-903.0,780.0,123.0
0,2499,Tuna,159.0,-192.0,33.0
1,2499,Salmon,213.0,-324.0,111.0
2,2499,Clown,-903.0,780.0,123.0
0,2500,Tuna,159.0,-192.0,33.0
1,2500,Salmon,213.0,-324.0,111.0
2,2500,Clown,-903.0,777.0,126.0
0,2501,Tuna,159.0,-192.0,33.0
1,2501,Salmon,213.0,-324.0,111.0
2,2501,Clown,-900.0,774.0,126.0
0,2502,Tuna,159.0,-192.0,33.0
1,2502,Salmon,213.0,-325.0,112.0
2,2502,Clown,-900.0,774.0,126.0
0,2503,Tuna,159.0,-191.0,32.0
1,2503,Salmon,213.0,-325.0,112.0
2,2503,Clown,-903.0,777.0,126.0
0,2504,Tuna,159.0,-191.0,32.0
1,2504,Salmon,212.0,-324.0,112.0
2,2504,Clown,-903.0,777.0,126.0
0,2505,Tuna,159.0,-191.0,32.0
1,2505,Salmon,212.0,-323.0,111.0
2,2505,Clown,-903.0,774.0,129.0
0,2506,Tuna,159.0,-191.0,32.0
1,2506,Salmon,213.0,-324.0,111.0
2,2506,Clown,-903.0,774.0,129.0
0,2507,Tuna,159.0,-191.0,32.0
1,2507,Salmon,213.0,-324.0,111.0
2,2507,Clown,-900.0,771.0,129.0
0,2508,Tuna,159.0,-191.0,32.0
1,2508,Salmon,214.0,-325.0,111.0
2,2508,Clown,-897.0,768.0,129.0
0,2509,Tuna,160.0,-192.0,32.0
1,2509,Salmon,214.0,-326.0,112.0
2,2509,Clown,-897.0,768.0,129.0
0,2510,Tuna,160.0,-192.0,32.0
1,2510,Salmon,215.0,-326.0,111.0
2,2510,Clown,-897.0,768.0,129.0
0,2511,Tuna,160.0,-192.0,32.0
1,2511,Salmon,217.0,-328.0,111.0
2,2511,Clown,-894.0,765.0,129.0
0,2512,Tuna,161.0,-193.0,32.0
1,2512,Salmon,218.0,-329.0,111.0
2,2512,Clown,-894.0,765.0,129.0
0,2513,Tuna,161.0,-193.0,32.0
1,2513,Salmon,218.0,-328.0,110.0
2,2513,Clown,-897.0,765.0,132.0
0,2514,Tuna,161.0,-192.0,31.0
1,2514,Salmon,218.0,-328.0,110.0
2,2514,Clown,-894.0,762.0,132.0
0,2515,Tuna,162.0,-194.0,32.0
1,2515,Salmon,217.0,-327.0,110.0
2,2515,Clown,-894.0,762.0,132.0
0,2516,Tuna,162.0,-194.0,32.0
1,2516,Salmon,218.0,-327.0,109.0
2,2516,Clown,-894.0,762.0,132.0
0,2517,Tuna,161.0,-193.0,32.0
1,2517,Salmon,218.0,-327.0,109.0
2,2517,Clown,-894.0,765.0,129.0
0,2518,Tuna,162.0,-194.0,32.0
1,2518,Salmon,218.0,-326.0,108.0
2,2518,Clown,-894.0,765.0,129.0
0,2519,Tuna,161.0,-193.0,32.0
1,2519,Salmon,218.0,-327.0,109.0
2,2519,Clown,-894.0,765.0,129.0
0,2520,Tuna,162.0,-194.0,32.0
1,2520,Salmon,218.0,-329.0,111.0
2,2520,Clown,-894.0,765.0,129.0
0,2521,Tuna,162.0,-194.0,32.0
1,2521,Salmon,219.0,-331.0,112.0
2,2521,Clown,-894.0,765.0,129.0
0,2522,Tuna,162.0,-194.0,32.0
1,2522,Salmon,218.0,-331.0,113.0
2,2522,Clown,-894.0,762.0,132.0
0,2523,Tuna,162.0,-194.0,32.0
1,2523,Salmon,218.0,-330.0,112.0
2,2523,Clown,-894.0,762.0,132.0
0,2524,Tuna,162.0,-194.0,32.0
1,2524,Salmon,218.0,-329.0,111.0
2,2524,Clown,-894.0,762.0,132.0
0,2525,Tuna,162.0,-194.0,32.0
1,2525,Salmon,218.0,-331.0,113.0
2,2525,Clown,-894.0,759.0,135.0
0,2526,Tuna,162.0,-195.0,33.0
1,2526,Salmon,218.0,-330.0,112.0
2,2526,Clown,-897.0,762.0,135.0
0,2527,Tuna,162.0,-195.0,33.0
1,2527,Salmon,218.0,-330.0,112.0
2,2527,Clown,-900.0,762.0,138.0
0,2528,Tuna,162.0,-195.0,33.0
1,2528,Salmon,218.0,-330.0,112.0
2,2528,Clown,-900.0,762.0,138.0
0,2529,Tuna,162.0,-195.0,33.0
1,2529,Salmon,218.0,-330.0,112.0
2,2529,Clown,-903.0,765.0,138.0
0,2530,Tuna,162.0,-195.0,33.0
1,2530,Salmon,218.0,-330.0,112.0
2,2530,Clown,-903.0,765.0,138.0
0,2531,Tuna,162.0,-195.0,33.0
1,2531,Salmon,219.0,-331.0,112.0
2,2531,Clown,-903.0,765.0,138.0
0,2532,Tuna,162.0,-195.0,33.0
1,2532,Salmon,220.0,-332.0,112.0
2,2532,Clown,-903.0,765.0,138.0
0,2533,Tuna,162.0,-195.0,33.0
1,2533,Salmon,221.0,-334.0,113.0
2,2533,Clown,-903.0,762.0,141.0
0,2534,Tuna,162.0,-195.0,33.0
1,2534,Salmon,221.0,-334.0,113.0
2,2534,Clown,-903.0,765.0,138.0
0,2535,Tuna,162.0,-195.0,33.0
1,2535,Salmon,222.0,-335.0,113.0
2,2535,Clown,-903.0,765.0,138.0
0,2536,Tuna,162.0,-195.0,33.0
1,2536,Salmon,222.0,-334.0,112.0
2,2536,Clown,-903.0,765.0,138.0
0,2537,Tuna,162.0,-195.0,33.0
1,2537,Salmon,222.0,-334.0,112.0
2,2537,Clown,-903.0,765.0,138.0
0,2538,Tuna,163.0,-196.0,33.0
1,2538,Salmon,223.0,-334.0,111.0
2,2538,Clown,-906.0,768.0,138.0
0,2539,Tuna,163.0,-196.0,33.0
1,2539,Salmon,225.0,-334.0,109.0
2,2539,Clown,-909.0,771.0,138.0
0,2540,Tuna,164.0,-197.0,33.0
1,2540,Salmon,225.0,-335.0,110.0
2,2540,Clown,-909.0,771.0,138.0
0,2541,Tuna,164.0,-197.0,33.0
1,2541,Salmon,225.0,-335.0,110.0
2,2541,Clown,-909.0,771.0,138.0
0,2542,Tuna,164.0,-197.0,33.0
1,2542,Salmon,225.0,-336.0,111.0
2,2542,Clown,-909.0,771.0,138.0
0,2543,Tuna,163.0,-196.0,33.0
1,2543,Salmon,225.0,-336.0,111.0
2,2543,Clown,-912.0,774.0,138.0
0,2544,Tuna,163.0,-196.0,33.0
1,2544,Salmon,228.0,-339.0,111.0
2,2544,Clown,-912.0,774.0,138.0
